start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean,solution
2020-03-09T03:31:08.511066,2020-03-09T03:34:07.060215,178.549149,6,4 3 11 2 11 8,1,22508,6,6,24,12.539104070356466,"[2, 5, 8, 5, 9, 10]"
2020-03-09T03:34:08.501862,2020-03-09T03:34:11.731174,3.229312,6,5 7 7 6 2 10,1,867,6,6,14,8.42019336008756,"[4, 8, 7, 0, 7, 11]"
2020-03-09T03:34:11.826518,2020-03-09T03:35:20.554405,68.727887,6,11 1 0 9 11 6,1,18171,6,6,21,13.322782101697513,"[0, 5, 3, 7, 6, 5]"
2020-03-09T03:35:22.563187,2020-03-09T03:35:22.895775,0.332588,6,8 7 2 2 0 3,1,50,22,6,8,6.182992465016146,"[9, 6, 1, 2, 2, 2, 8, 8, 8, 8, 2, 7, 8, 1, 2, 8, 7, 2, 2, 2, 1, 2]"
2020-03-09T03:35:22.901509,2020-03-09T03:35:22.962117,0.060608,6,9 6 10 5 10 7,1,62,6,6,7,4.8948170731707314,"[1, 4, 11, 4, 0, 3]"
2020-03-09T03:35:22.971866,2020-03-09T03:35:25.657148,2.685282,6,3 6 3 2 7 0,1,756,6,6,13,8.639519554709242,"[1, 6, 9, 8, 0, 9]"
2020-03-09T03:35:25.754372,2020-03-09T03:35:26.203705,0.449333,6,7 6 9 7 5 0,1,124,6,6,8,4.958279845956354,"[6, 11, 1, 3, 1, 0]"
2020-03-09T03:35:26.234917,2020-03-09T03:35:26.364979,0.130062,6,7 0 10 7 6 5,1,85,46,6,8,5.507120253164557,"[11, 1, 4, 1, 9, 3, 2, 8, 3, 9, 6, 0, 0, 6, 10, 4, 5, 11, 1, 7, 4, 10, 8, 2, 7, 9, 3, 10, 1, 6, 0, 4, 2, 8, 3, 9, 10, 0, 6, 7, 9, 3, 0, 4, 1, 6]"
2020-03-09T03:35:26.372121,2020-03-09T03:35:27.420358,1.048237,6,8 1 10 7 0 0,1,280,88,6,11,7.730101073910297,"[0, 0, 4, 2, 7, 2, 1, 8, 2, 2, 8, 1, 7, 4, 10, 7, 2, 8, 8, 1, 2, 8, 1, 1, 1, 7, 7, 2, 8, 7, 8, 7, 2, 1, 2, 8, 8, 2, 0, 6, 5, 11, 9, 3, 6, 0, 7, 2, 8, 0, 6, 8, 1, 8, 2, 4, 2, 2, 10, 2, 8, 8, 2, 4, 8, 10, 2, 2, 8, 8, 7, 1, 8, 2, 0, 2, 8, 6, 4, 8, 10, 10, 2, 8, 1, 4, 7, 2]"
2020-03-09T03:35:27.437551,2020-03-09T03:35:27.807701,0.37015,6,7 9 1 9 6 9,1,93,16,6,8,5.012903225806451,"[9, 11, 11, 11, 11, 3, 3, 0, 3, 3, 1, 7, 9, 7, 3, 1]"
2020-03-09T03:35:27.818322,2020-03-09T03:35:52.163100,24.344778,7,2 2 6 9 10 9 4,1,5882,7,7,22,11.019091320662058,"[10, 3, 4, 3, 0, 2, 2]"
2020-03-09T03:35:53.553390,2020-03-09T03:35:53.610845,0.057455,7,6 6 1 0 5 1 4,1,10,5,5,5,3.225,"[10, 7, 11, 7, 0]"
2020-03-09T03:35:53.613858,2020-03-09T03:41:53.150867,359.537009,7,8 0 8 6 2 6 11,0,30001,-1,-1,26,15.3450911232299,
