start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean,solution
2020-04-24T16:18:25.154355,2020-04-24T16:18:36.835908,11.681553,8,2 4 8 7 9 0 0 8,1,6428,44,8,19,12.21176154,"[2, 0, 1, 5, 0, 3, 6, 9]"
2020-04-24T16:18:37.933796,2020-04-24T16:18:38.098616,0.16482,8,1 3 11 2 4 11 1 10,1,94,38,8,9,6.525408348,"[3, 8, 0, 4, 5, 0, 11, 6]"
2020-04-24T16:18:38.126386,2020-04-24T16:18:38.898734,0.772348,8,4 2 1 0 9 1 5 10,1,558,40,8,13,7.818815848,"[2, 2, 3, 0, 4, 5, 6, 11]"
2020-04-24T16:18:39.064238,2020-04-24T16:18:40.521502,1.457264,8,4 6 10 6 7 9 10 1,1,936,38,8,13,7.831083295,"[6, 3, 5, 0, 0, 5, 2, 11]"
2020-04-24T16:18:40.836188,2020-04-24T16:18:43.830790,2.994602,8,8 11 6 11 6 10 6 6,1,1316,106,8,18,10.54516086,"[5, 0, 2, 5, 8, 5, 1, 11]"
2020-04-24T16:18:44.038336,2020-04-24T16:18:45.065310,1.026974,8,5 3 0 3 5 4 5 10,1,787,36,6,13,7.854842789,"[5, 9, 7, 10, 9, 1]"
2020-04-24T16:18:45.150746,2020-04-24T16:19:18.727280,33.576534,8,8 4 2 2 4 1 4 0,1,16982,112,16,23,11.64524437,"[6, 3, 6, 4, 6, 10, 9, 1, 4, 0, 8, 11, 9, 0, 3, 6]"
2020-04-24T16:19:54.224770,2020-04-24T16:20:12.587389,18.362619,8,2 4 7 3 10 11 1 3,1,8671,54,14,21,11.75933197,"[10, 0, 9, 4, 9, 10, 2, 10, 7, 4, 0, 8, 6, 4]"
2020-04-24T16:20:20.083809,2020-04-24T16:20:20.926666,0.842857,8,8 6 10 6 1 9 4 1,1,658,26,8,15,9.038002052,"[0, 0, 1, 11, 8, 9, 5, 3]"
2020-04-24T16:20:21.071829,2020-04-24T16:20:45.875327,24.803498,8,6 10 7 3 6 1 3 5,1,9154,46,14,21,11.19562048,"[2, 9, 2, 4, 0, 11, 9, 10, 1, 11, 8, 0, 5, 6]"
2020-04-24T16:20:57.038527,2020-04-24T16:20:59.049657,2.01113,9,7 0 3 2 5 6 8 3 10,1,878,177,5,14,7.806339814,"[4, 5, 6, 11, 11]"
2020-04-24T16:20:59.081643,2020-04-24T16:21:00.854143,1.7725,9,8 1 4 8 3 1 6 10 6,1,1025,137,11,14,8.932478124,"[0, 2, 9, 11, 2, 0, 9, 10, 0, 4, 6]"
2020-04-24T16:21:02.460366,2020-04-24T16:23:19.187586,136.72722,9,9 10 8 0 8 5 0 4 2,1,37377,49,7,22,12.5907141,"[5, 2, 6, 3, 7, 9, 6]"
2020-04-24T16:23:23.688912,2020-04-24T16:23:36.391425,12.702513,9,10 11 7 9 9 2 2 7 11,1,4497,5,5,19,11.1169035,"[4, 8, 9, 10, 10]"
2020-04-24T16:23:36.611793,2020-04-24T16:25:21.768825,105.157032,9,1 3 2 10 1 5 10 11 11,1,41249,45,9,22,14.16807563,"[0, 7, 2, 2, 10, 0, 5, 5, 6]"
2020-04-24T16:25:35.609489,2020-04-24T16:27:21.847580,106.238091,9,7 2 4 1 5 2 2 11 11,1,22978,147,15,22,12.65346597,"[5, 9, 0, 2, 10, 8, 0, 8, 0, 2, 6, 4, 0, 10, 6]"
2020-04-24T16:27:45.856516,2020-04-24T16:27:51.617356,5.76084,9,8 3 1 3 5 0 11 3 0,1,2734,105,11,15,8.992609422,"[6, 2, 3, 7, 10, 11, 2, 0, 8, 6, 4]"
2020-04-24T16:27:52.996378,2020-04-24T16:28:10.006398,17.01002,9,5 0 3 11 8 5 10 5 4,1,7883,225,9,17,10.44935147,"[2, 9, 0, 9, 11, 0, 4, 1, 10]"
