start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean,solution
2020-04-23T09:13:52.292762,2020-04-23T09:13:52.463623,0.170861,6,10 11 8 5 0 9,1,132,42,8,11,7.236205227492739,"[2, 3, 1, 2, 7, 8, 6, 4]"
2020-04-23T09:13:52.504717,2020-04-23T09:14:08.416112,15.911395,6,1 4 3 6 9 7,1,2305,276,8,17,9.0577551198426,"[10, 6, 4, 0, 4, 0, 8, 6]"
2020-04-23T09:14:09.153609,2020-04-23T09:14:09.262128,0.108519,6,5 2 4 9 6 11,1,95,4,4,9,5.320916905444126,"[8, 10, 3, 1]"
2020-04-23T09:14:09.269339,2020-04-23T09:14:09.308937,0.039598,7,4 8 9 8 7 3 5,1,42,15,5,6,4.448430493273543,"[11, 8, 4, 8, 10]"
2020-04-23T09:14:09.313303,2020-04-23T09:14:10.598512,1.285209,7,0 9 9 8 6 10 6,1,599,79,7,14,8.670790295460005,"[1, 4, 11, 1, 3, 11, 7]"
2020-04-23T09:14:10.724020,2020-04-23T09:14:10.738962,0.014942,7,4 1 4 4 2 4 6,1,16,9,5,6,4.055555555555555,"[9, 0, 0, 11, 6]"
2020-04-23T09:14:10.740500,2020-04-23T09:15:07.809784,57.069284,7,8 6 1 11 9 5 2,1,10291,145,7,22,12.849413361599495,"[4, 11, 7, 9, 1, 3, 3]"
2020-04-23T09:15:09.085674,2020-04-23T09:15:09.235368,0.149694,7,1 9 10 3 3 5 2,1,108,27,7,9,5.7709090909090905,"[9, 7, 5, 5, 0, 5, 6]"
2020-04-23T09:15:09.254473,2020-04-23T09:15:14.316665,5.062192,7,1 9 11 0 0 5 6,1,1937,107,11,19,9.680373444644479,"[3, 8, 6, 8, 0, 2, 5, 7, 9, 6, 3]"
2020-04-23T09:15:15.047458,2020-04-23T09:15:15.114772,0.067314,7,10 8 0 10 7 0 9,1,56,29,7,8,5.815289648622982,"[5, 10, 1, 1, 11, 1, 5]"
2020-04-23T09:15:15.139705,2020-04-23T09:15:15.143844,0.004139,7,8 3 4 11 8 7 5,1,5,3,3,3,2.230769230769231,"[10, 2, 5]"
2020-04-23T09:15:15.144479,2020-04-23T09:15:15.746123,0.601644,7,6 4 8 9 9 2 4,1,380,111,7,13,7.987693091156,"[4, 4, 5, 6, 7, 9, 1]"
2020-04-23T09:15:15.800266,2020-04-23T09:15:15.821995,0.021729,7,9 7 4 7 6 7 6,1,23,15,5,6,4.581712062256809,"[0, 7, 8, 5, 2]"
2020-04-23T09:15:15.826354,2020-04-23T09:22:29.170086,433.343732,7,2 6 4 2 5 9 10,0,100001,-1,-1,24,13.96771661707576,
2020-04-23T09:26:10.487309,2020-04-23T09:26:11.163798,0.676489,7,9 5 7 4 3 8 6,1,5,3,3,3,2.230769230769231,"[4, 7, 2]"
2020-04-23T09:26:11.164732,2020-04-23T09:26:42.348871,31.184139,7,2 2 7 5 9 8 7,1,12069,129,11,21,12.876827596193442,"[8, 10, 9, 10, 11, 9, 5, 0, 3, 4, 9]"
2020-04-23T09:26:48.850484,2020-04-23T09:35:59.727178,550.876694,7,2 0 0 9 5 4 1,0,100001,-1,-1,23,14.05296619605398,
2020-04-23T09:39:41.238508,2020-04-23T09:40:15.979596,34.741088,7,4 9 9 1 8 0 0,1,15531,151,11,24,12.168399625311068,"[0, 2, 9, 6, 11, 0, 5, 6, 8, 7, 2]"
2020-04-23T09:40:23.727485,2020-04-23T09:40:24.165639,0.438154,7,1 9 7 5 2 9 11,1,219,61,7,12,7.358129850463752,"[1, 6, 3, 10, 0, 4, 6]"
2020-04-23T09:40:24.198589,2020-04-23T09:40:24.204358,0.005769,7,11 11 11 2 4 4 11,1,5,3,3,3,2.230769230769231,"[10, 6, 10]"
2020-04-23T09:40:24.205129,2020-04-23T09:40:26.271201,2.066072,7,7 10 9 7 11 9 9,1,1526,103,9,16,9.744796003330558,"[4, 2, 1, 2, 10, 11, 6, 3, 0]"
2020-04-23T09:40:26.775782,2020-04-23T09:40:29.026320,2.250538,7,2 4 7 6 8 4 2,1,947,113,9,13,8.385649345559997,"[5, 10, 7, 10, 0, 4, 4, 6, 9]"
2020-04-23T09:40:29.238386,2020-04-23T09:42:04.568059,95.329673,7,4 4 2 7 7 3 3,1,18400,327,7,20,12.529805706844671,"[3, 3, 1, 1, 8, 4, 4]"
2020-04-23T09:42:07.686220,2020-04-23T09:42:07.819510,0.13329,8,0 8 10 5 10 9 6 7,1,48,28,6,7,4.551971326164875,"[7, 6, 3, 0, 3, 6]"
2020-04-23T09:42:07.827175,2020-04-23T09:47:10.974732,303.147557,8,3 5 8 8 5 9 8 0,1,39943,414,12,22,14.713500049110522,"[0, 2, 0, 2, 6, 2, 0, 0, 2, 0, 8, 6]"
2020-04-23T09:47:33.837516,2020-04-23T09:47:34.899870,1.062354,8,7 9 2 4 1 2 2 7,1,635,22,6,11,7.807222460351479,"[1, 2, 10, 5, 1, 8]"
2020-04-23T09:47:34.968001,2020-04-23T10:00:42.919015,787.951014,8,5 6 2 7 2 1 4 8,0,100001,-1,-1,23,14.834998429728403,
2020-04-23T10:03:11.420760,2020-04-23T10:03:13.463879,2.043119,8,10 9 4 0 5 9 0 2,1,1025,6,6,14,8.604406063962342,"[0, 10, 7, 9, 0, 9]"
2020-04-23T10:03:13.576342,2020-04-23T10:03:13.586054,0.009712,8,1 0 0 0 5 5 7 10,1,7,4,4,4,2.75,"[4, 0, 3, 3]"
2020-04-23T10:03:13.586969,2020-04-23T10:03:13.589401,0.002432,8,10 10 0 7 2 2 1 9,1,3,2,2,2,1.6875,"[3, 6]"
2020-04-23T10:03:13.589741,2020-04-23T10:05:56.777872,163.188131,8,4 3 3 11 2 9 4 6,1,49104,76,14,23,13.264575979161553,"[0, 2, 9, 2, 1, 11, 7, 10, 3, 4, 2, 6, 10, 0]"
2020-04-23T10:07:01.920641,2020-04-23T10:07:04.517661,2.59702,8,4 3 2 3 1 3 3 11,1,1370,74,6,14,8.271598569266748,"[5, 8, 8, 6, 2, 10]"
2020-04-23T10:07:04.605184,2020-04-23T10:07:49.053509,44.448325,8,2 6 1 8 8 7 2 10,1,15673,118,10,21,12.933955834458654,"[0, 4, 7, 10, 3, 6, 5, 3, 0, 9]"
2020-04-23T10:07:52.414246,2020-04-23T10:08:09.714587,17.300341,8,2 6 2 7 10 10 5 1,1,6093,74,12,20,12.728839013181855,"[2, 4, 4, 1, 5, 8, 9, 1, 4, 8, 10, 2]"
2020-04-23T10:08:14.945889,2020-04-23T10:08:53.890574,38.944685,8,3 10 1 2 0 5 1 10,1,10560,32,10,22,12.928142254363248,"[1, 1, 6, 4, 2, 6, 8, 8, 10, 2]"
2020-04-23T10:08:56.803060,2020-04-23T10:10:42.828974,106.025914,8,4 8 4 0 10 7 10 0,1,21793,86,12,22,12.976219168283054,"[6, 4, 5, 1, 5, 7, 8, 11, 10, 8, 4, 2]"
2020-04-23T10:10:57.498246,2020-04-23T10:11:25.189987,27.691741,8,7 4 2 11 2 11 11 0,1,5704,44,12,18,11.388623273275682,"[8, 10, 8, 11, 0, 9, 10, 1, 4, 0, 8, 6]"
2020-04-23T10:11:30.098071,2020-04-23T10:12:12.774669,42.676598,8,2 2 0 11 4 0 10 0,1,8398,84,6,21,10.753849108315592,"[6, 5, 8, 6, 8, 8]"
2020-04-23T10:12:13.315045,2020-04-23T10:15:06.860417,173.545372,8,10 5 10 1 9 1 1 3,1,34066,328,12,21,13.951048255374022,"[4, 2, 4, 2, 11, 11, 6, 9, 5, 0, 4, 6]"
2020-04-23T10:15:40.118411,2020-04-23T10:15:47.274637,7.156226,8,1 11 3 11 10 11 1 5,1,3411,32,10,17,11.28965211290206,"[1, 6, 5, 10, 6, 10, 9, 10, 3, 6]"
2020-04-23T10:15:48.560629,2020-04-23T10:19:04.315566,195.754937,8,5 4 1 0 11 9 8 1,1,32256,450,12,23,13.195023045011105,"[4, 4, 3, 6, 7, 2, 5, 0, 8, 11, 9, 5]"
2020-04-23T10:19:28.992225,2020-04-23T10:19:30.418458,1.426233,8,4 9 10 6 8 3 8 6,1,980,26,6,14,8.895737704918032,"[0, 2, 5, 0, 2, 10]"
2020-04-23T10:19:30.479319,2020-04-23T10:19:32.420553,1.941234,8,11 8 8 4 8 1 0 0,1,1244,66,10,18,9.94035595970976,"[10, 2, 0, 5, 9, 11, 8, 0, 5, 6]"
2020-04-23T10:19:33.136519,2020-04-23T10:27:37.851745,484.715226,9,4 5 8 0 9 5 7 0 1,0,100001,-1,-1,23,14.921238767633293,
2020-04-23T10:32:09.846774,2020-04-23T10:32:16.867738,7.020964,9,2 9 7 11 8 4 6 8 9,1,2247,87,7,16,10.016173985876645,"[2, 3, 1, 9, 5, 0, 4]"
2020-04-23T10:32:17.123599,2020-04-23T10:41:32.220249,555.09665,9,5 1 1 9 1 9 1 8 1,0,100001,-1,-1,26,15.646457308804129,
2020-04-23T10:46:56.551961,2020-04-23T10:52:51.425568,354.873607,9,6 3 2 1 9 11 11 6 6,0,100001,-1,-1,23,14.417100178436902,
2020-04-23T10:55:35.175984,2020-04-23T10:55:45.626085,10.450101,9,0 8 3 4 0 8 4 2 0,1,5623,39,9,20,10.642276546286027,"[4, 1, 1, 5, 4, 8, 6, 9, 0]"
2020-04-23T10:55:47.110500,2020-04-23T10:55:48.249010,1.13851,9,7 9 1 8 9 5 2 9 4,1,624,53,7,12,7.038873712964908,"[10, 6, 3, 3, 6, 5, 0]"
